BUILDING ID,REGISTRATION ID,BOROUGH,NUMBER,STREET,VACATE ORDER NUMBER,PRIMARY VACATE REASON,VACATE TYPE,VACATE EFFECTIVE DATE,RESCIND DATE,NUMBER OF VACATED UNITS,POSTCODE,LATITUDE,LONGITUDE,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT,BIN,BBL,NTA
303066,332720,BK,2,GRANT AVENUE,118445,Illegal Occupancy,Partial,09/30/2014,11/05/2014,1,11208,40.69056,-73.86894,5,37,118202,3323786,3041110057,Cypress Hills-City Line                                                    
303045,813734,BK,155,GRANT AVENUE,117790,Illegal Occupancy,Partial,06/26/2014,,1,11208,40.68723,-73.86813,5,37,118202,3091932,3041230006,Cypress Hills-City Line                                                    
302859,343298,BK,765,GRAND STREET,110372,Fire Damage,Partial,07/17/2013,,1,11211,40.71177,-73.94264,1,34,495,3069454,3027830029,East Williamsburg                                                          
302248,322288,BK,64,GRAHAM AVENUE,93441,Fire Damage,Partial,02/22/2012,,1,11206,40.70316,-73.94250,1,34,491,3071509,3031060001,East Williamsburg                                                          
302032,379495,BK,287,GRAHAM AVENUE,134234,Fire Damage,Partial,11/16/2016,,3,11211,40.71248,-73.94406,1,34,495,3069252,3027760025,East Williamsburg                                                          
30195,109375,MN,241,WEST 13 STREET,132850,Fire Damage,Partial,09/02/2016,,1,10011,40.73851,-74.00169,2,3,77,1011127,1006180060,West Village                                                               
301949,306501,BK,111,GRAHAM AVENUE,107151,Fire Damage,Partial,04/04/2013,,1,11206,40.70553,-73.94292,1,34,505,3071342,3030790024,East Williamsburg                                                          
30191,108997,MN,234,WEST 13 STREET,107745,Fire Damage,Partial,05/08/2013,,3,10011,40.73819,-74.00097,2,3,77,1011090,1006170036,West Village                                                               
301882,810984,BK,249,GRAFTON STREET,99258,Illegal Occupancy,Partial,10/03/2012,,1,11212,40.66205,-73.91754,16,41,894,3081857,3035670019,Brownsville                                                                
300827,308554,BK,486,GLENMORE AVENUE,134415,Illegal Occupancy,Partial,12/15/2016,,1,11207,40.67373,-73.89231,5,37,1152,3083880,3037250010,East New York                                                              
300827,308554,BK,486,GLENMORE AVENUE,127107,Habitability,Partial,12/14/2015,,1,11207,40.67373,-73.89231,5,37,1152,3083880,3037250010,East New York                                                              
300717,325630,BK,1156,GLENMORE AVENUE,115794,Illegal Occupancy,Partial,04/21/2014,,1,11208,40.67752,-73.86627,5,37,1202,3094793,3042220016,Cypress Hills-City Line                                                    
29954,116350,MN,321,WEST 11 STREET,120796,Fire Damage,Partial,01/08/2015,05/20/2016,2,10014,40.73567,-74.00726,2,3,75,1011904,1006340035,West Village                                                               
299521,374847,BK,607,GATES AVENUE,119862,Fire Damage,Partial,11/17/2014,,1,11221,40.68713,-73.94275,3,36,265,3051017,3018100054,Bedford                                                                    
299520,319918,BK,605,GATES AVENUE,117759,Fire Damage,Partial,07/01/2014,11/13/2014,1,11221,40.68712,-73.94281,3,36,265,3051018,3018100056,Bedford                                                                    
299497,323724,BK,565,GATES AVENUE,127933,Illegal Occupancy,Partial,02/03/2016,,1,11221,40.68700,-73.94388,3,36,265,3051026,3018100074,Bedford                                                                    
299369,311403,BK,370,GATES AVENUE,95467,Fire Damage,Partial,05/10/2012,,2,11216,40.68606,-73.95194,3,36,243,3051073,3018120041,Bedford                                                                    
299285,336798,BK,26,GATES AVENUE,117758,Fire Damage,Partial,07/01/2014,09/19/2014,1,11238,40.68428,-73.96736,2,35,199,3056597,3019760007,Clinton Hill                                                               
298513,364541,BK,931,FULTON STREET,129333,Habitability,Entire Building,04/21/2016,,6,11238,40.68331,-73.96601,2,35,199,3056622,3019770027,Clinton Hill                                                               
297895,362284,BK,2737,FULTON STREET,113243,Fire Damage,Partial,12/30/2013,,2,11207,40.67774,-73.89368,5,37,1146,3083171,3036630042,Cypress Hills-City Line                                                    
297724,359744,BK,2015,FULTON STREET,115222,Habitability,Entire Building,03/27/2014,,3,11233,40.67847,-73.91411,16,41,371,3041788,3015370003,Ocean Hill                                                                 
297671,385388,BK,16,HULL STREET,119588,Illegal Occupancy,Entire Building,10/08/2014,,4,11233,40.67888,-73.91657,3,41,379,3041785,3015360001,Stuyvesant Heights                                                         
297651,361766,BK,1933,FULTON STREET,134778,Illegal Occupancy,Partial,01/13/2017,,3,11233,40.67872,-73.91864,3,41,379,3041620,3015310067,Stuyvesant Heights                                                         
297488,315270,BK,1501,FULTON STREET,97720,Illegal Occupancy,Partial,08/07/2012,,15,11216,40.67997,-73.94157,3,36,269,3053628,3018570011,Bedford                                                                    
297469,359187,BK,1482,FULTON STREET,116656,Illegal Occupancy,Partial,05/09/2014,,4,11216,40.67996,-73.94174,3,36,271,3053816,3018630037,Crown Heights North                                                        
297296,325006,BK,1165,FULTON STREET,142133,Fire Damage,Entire Building,01/04/2018,,6,11216,40.68100,-73.95503,3,36,227,3057433,3019990036,Clinton Hill                                                               
29668,110287,MN,14,WEST 9 STREET,122132,Fire Damage,Partial,03/09/2015,09/21/2015,2,10011,40.73315,-73.99666,2,3,63,1009424,1005720033,West Village                                                               
296040,352173,BK,883,FRANKLIN AVENUE,131390,Fire Damage,Partial,07/05/2016,,1,11225,40.66851,-73.95874,9,35,325,3033447,3012800004,Crown Heights South                                                        
295877,325317,BK,587,FRANKLIN AVENUE,101618,Fire Damage,Entire Building,12/06/2012,,13,11238,40.67838,-73.95518,8,35,221,3029740,3011990001,Crown Heights North                                                        
295294,357725,BK,9416,FOSTER AVENUE,140031,Illegal Occupancy,Partial,08/24/2017,,1,11236,40.64684,-73.90799,18,46,970,3228927,3081440032,Canarsie                                                                   
294126,348598,BK,684,FLUSHING AVENUE,127850,Habitability,Entire Building,03/23/2016,,16,11206,40.70030,-73.94550,3,36,257,3048327,3017220023,Bedford                                                                    
294091,323600,BK,583,FLUSHING AVENUE,119478,Fire Damage,Entire Building,10/08/2014,,4,11206,40.69972,-73.95075,1,33,531,3061423,3022647502,Bedford                                                                    
292948,332235,BK,838,FLATBUSH AVENUE,137057,Fire Damage,Partial,05/03/2017,,2,11226,40.65191,-73.95910,14,40,50801,3116573,3050820023,Flatbush                                                                   
292358,373602,BK,1655,FLATBUSH AVENUE,110293,Fire Damage,Partial,07/17/2013,,1,11210,40.63010,-73.94476,18,45,776,3206459,3075790010,Flatlands                                                                  
292268,305788,BK,1428,FLATBUSH AVENUE,114788,Fire Damage,Partial,03/24/2014,07/11/2016,1,11210,40.63576,-73.95077,14,45,770,3121633,3052490042,Flatbush                                                                   
292158,353768,BK,1217,FLATBUSH AVENUE,128443,Habitability,Partial,03/28/2016,,1,11226,40.64079,-73.95591,14,45,790,3336236,3051880001,Erasmus                                                                    
292060,816968,BK,1046,FLATBUSH AVENUE,136114,Illegal Occupancy,Partial,03/15/2017,12/07/2017,4,11226,40.64563,-73.95807,14,40,51001,3117658,3051250066,Flatbush                                                                   
291524,303742,BK,160,FENIMORE STREET,100178,Fire Damage,Partial,11/23/2012,,1,11225,40.65825,-73.95750,9,40,79601,3115519,3050420050,Prospect Lefferts Gardens-Wingate                                          
290756,334016,BK,420,EVERGREEN AVENUE,135514,Fire Damage,Partial,02/01/2017,,2,11221,40.69305,-73.92180,4,34,395,3075863,3033130010,Bushwick South                                                             
290755,320533,BK,418,EVERGREEN AVENUE,135513,Fire Damage,Entire Building,02/01/2017,,4,11221,40.69308,-73.92187,4,34,395,3338488,3033130009,Bushwick South                                                             
29069,117191,MN,72,WADSWORTH TERRACE,115229,Fire Damage,Partial,04/15/2014,,3,10040,40.85683,-73.93077,12,10,279,1064092,1021700348,Washington Heights North                                                   
290683,324420,BK,283,EVERGREEN AVENUE,94515,Fire Damage,Entire Building,03/27/2012,,8,11221,40.69508,-73.92537,4,34,421,3074373,3032650004,Bushwick South                                                             
29027,116867,MN,300,WADSWORTH AVENUE,141297,Fire Damage,Partial,11/09/2017,12/11/2017,1,10040,40.85430,-73.93172,12,10,279,1064087,1021700307,Washington Heights North                                                   
28980,138645,MN,101,WADSWORTH AVENUE,135981,Fire Damage,Partial,03/01/2017,05/03/2017,1,10033,40.84810,-73.93622,12,10,263,1079921,1021620001,Washington Heights South                                                   
28979,104683,MN,1,WADSWORTH AVENUE,126689,Fire Damage,Partial,11/17/2015,03/01/2017,1,10033,40.84473,-73.93865,12,10,263,1063520,1021430001,Washington Heights South                                                   
289669,302380,BK,853,EMPIRE BOULEVARD,135255,Fire Damage,Partial,01/19/2017,07/13/2017,1,11213,40.66358,-73.93379,9,41,355,3038414,3014240063,Crown Heights South                                                        
28954,119111,MN,85,VERMILYEA AVENUE,117549,Fire Damage,Partial,06/02/2014,10/17/2014,1,10034,40.86585,-73.92304,12,10,291,1064823,1022250016,Marble Hill-Inwood                                                         
289499,350386,BK,290,EMPIRE BOULEVARD,124608,Fire Damage,Partial,07/17/2015,,1,11225,40.66380,-73.95253,9,40,329,3034797,3013150018,Prospect Lefferts Gardens-Wingate                                          
28934,107320,MN,170,VERMILYEA AVENUE,132944,Illegal Occupancy,Partial,09/21/2016,,2,10034,40.86734,-73.91906,12,10,293,1064860,1022280007,Marble Hill-Inwood                                                         
28932,129009,MN,157,VERMILYEA AVENUE,130494,Illegal Occupancy,Partial,07/05/2016,04/26/2017,1,10034,40.86704,-73.91984,12,10,293,1064850,1022270010,Marble Hill-Inwood                                                         
288267,322249,BK,112,ECKFORD STREET,97377,Fire Damage,Partial,07/24/2012,,1,11222,40.72348,-73.94860,1,33,571,3066867,3026820050,Greenpoint                                                                 
287829,337286,BK,436,EASTERN PARKWAY,136510,Fire Damage,Partial,03/30/2017,,1,11225,40.67005,-73.95409,9,35,323,3032890,3012670021,Crown Heights South                                                        
287679,328140,BK,1613,EASTERN PARKWAY EXTENSION,95454,Fire Damage,Partial,05/10/2012,,1,11233,40.67165,-73.91471,16,41,363,3039337,3014640053,Ocean Hill                                                                 
287557,327163,BK,1225,EASTERN PARKWAY,122882,Fire Damage,Partial,04/22/2015,06/24/2015,1,11213,40.66862,-73.92755,8,41,357,3037413,3013920078,Crown Heights North                                                        
287352,374095,BK,495,EAST NEW YORK AVENUE,109674,Fire Damage,Partial,06/28/2013,08/11/2017,1,11225,40.66184,-73.94640,9,40,806,3035457,3013310039,Prospect Lefferts Gardens-Wingate                                          
28648,115577,MN,135,TERRACE VIEW AVENUE,139340,Fire Damage,Partial,07/28/2017,10/12/2017,1,10463,40.87644,-73.91285,8,10,309,1064524,1022150061,Marble Hill-Inwood                                                         
286193,817785,BK,738,EAST 102 STREET,141146,Illegal Occupancy,Partial,10/26/2017,,1,11236,40.64715,-73.89809,18,46,974,3229823,3081890056,Canarsie                                                                   
285925,817889,BK,940,EAST 101 STREET,141530,Illegal Occupancy,Partial,11/09/2017,,1,11236,40.64482,-73.89673,18,46,988,3230313,3082080055,Canarsie                                                                   
285063,814210,BK,679,EAST 98 STREET,128050,Illegal Occupancy,Partial,02/03/2016,,1,11236,40.65310,-73.90965,16,42,928,3083010,3036400001,Rugby-Remsen Village                                                       
285039,327330,BK,469,EAST 98 STREET,129321,Fire Damage,Partial,04/08/2016,,2,11212,40.65722,-73.91425,16,42,896,3082399,3036080006,Brownsville                                                                
285024,324928,BK,413,EAST 98 STREET,115278,Illegal Occupancy,Partial,04/08/2014,09/08/2015,2,11212,40.65824,-73.91539,16,42,896,3082397,3036070008,Brownsville                                                                
